structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,brain,reg_num,top_level,region_clean
4158,10,141667157,CX,FuG-its,"fusiform gyrus, left, bank of the its",127056113,139,129,133,-48,-42,-20,15496,4156,CTX,fusiform gyrus
4151,10,141667253,CX,ITG-mts,"inferior temporal gyrus, left, bank of mts",127055991,157,117,134,-66,-43,-8,15496,4147,CTX,inferior temporal gyrus
4150,10,141667237,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",127055992,156,131,134,-65,-43,-22,15496,4147,CTX,inferior temporal gyrus
4143,10,141667221,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127055990,157,111,135,-66,-44,-2,15496,4140,CTX,middle temporal gyrus
4223,7,139409921,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",126712218,93,65,90,-2,1,44,15496,4221,CTX,"cingulate gyrus, frontal part"
4024,7,139409855,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",126707525,110,55,90,-19,1,54,15496,4021,CTX,superior frontal gyrus
4023,7,139409839,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",126707524,92,39,89,-1,2,70,15496,4021,CTX,superior frontal gyrus
4012,7,139409887,CX,PrG-prc,"precentral gyrus, left, bank of the precentral sulcus",126709266,133,55,91,-42,0,54,15496,4010,CTX,precentral gyrus
4270,7,139409793,CX,LIG,"long insular gyri, left",126712343,133,109,92,-42,-1,0,15496,4269,CTX,long insular gyri
4136,7,139409809,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",126703434,148,123,94,-57,-3,-14,15496,4133,CTX,superior temporal gyrus
4273,6,139409823,CX,SIG,"short insular gyri, left",125142345,125,104,81,-34,10,5,15496,4272,CTX,short insular gyri
4288,6,139409807,CX,Pu,"putamen, left",123591460,110,103,82,-19,9,6,15496,4287,STR,putamen
4178,6,139409775,CX,PLP,"planum polare, left",124123901,145,114,81,-54,10,-5,15496,4177,CTX,planum polare
4280,5,139409743,CX,HCd,"head of caudate nucleus, left",126679041,108,102,72,-17,19,7,15496,12900,STR,head of the caudate nucleus
4291,5,139409917,CX,Acb,"nucleus accumbens, left",126218224,103,114,72,-12,19,-5,15496,4290,STR,nucleus accumbens
4280,5,139409885,CX,HCd,"head of caudate nucleus, left",122834756,107,102,72,-16,19,7,15496,12900,STR,head of the caudate nucleus
4224,6,127687105,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",124122527,95,86,80,-4,11,23,15496,4221,CTX,"cingulate gyrus, frontal part"
4223,6,127687089,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",124122526,94,81,80,-3,11,28,15496,4221,CTX,"cingulate gyrus, frontal part"
4024,6,127686947,CX,SFG-l,"superior frontal gyrus, left, lateral bank of gyrus",124079430,110,41,78,-19,13,68,15496,4021,CTX,superior frontal gyrus
4045,6,127686995,CX,orIFG,"inferior frontal gyrus, orbital part, left",124137414,149,100,80,-58,11,9,15496,4035,CTX,inferior frontal gyrus
4143,6,127687027,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",124110660,145,140,82,-54,9,-31,15496,4140,CTX,middle temporal gyrus
4223,5,127686991,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",123644653,99,80,71,-8,20,29,15496,4221,CTX,"cingulate gyrus, frontal part"
4023,5,141667093,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",123644655,94,46,70,-3,21,63,15496,4021,CTX,superior frontal gyrus
4031,5,127687055,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",123650690,140,79,71,-49,20,30,15496,4028,CTX,middle frontal gyrus
4030,5,127687039,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",123650689,114,59,70,-23,21,50,15496,4028,CTX,middle frontal gyrus
4039,5,127687071,CX,trIFG,"inferior frontal gyrus, triangular part, left",124029938,145,96,73,-54,18,13,15496,4035,CTX,inferior frontal gyrus
4057,5,127687119,CX,POrG,"posterior orbital gyrus, left",123622766,112,135,73,-21,18,-26,15496,4056,CTX,posterior orbital gyrus
4051,5,127687103,CX,MOrG,"medial orbital gyrus, left",123622765,108,137,73,-17,18,-28,15496,4050,CTX,medial orbital gyrus
4142,5,127687041,CX,MTG-s,"middle temporal gyrus, left, superior bank of gyrus",123636953,142,136,74,-51,17,-27,15496,4140,CTX,middle temporal gyrus
4136,5,127687025,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",123636952,138,135,74,-47,17,-26,15496,4133,CTX,superior temporal gyrus
4224,4,127686957,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",121130696,97,87,56,-6,35,22,15496,4221,CTX,"cingulate gyrus, frontal part"
4031,4,127687005,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121130911,129,74,54,-38,37,35,15496,4028,CTX,middle frontal gyrus
4060,4,127687085,CX,LOrG,"lateral orbital gyrus, left",125137264,131,123,52,-40,39,-14,15496,4059,CTX,lateral orbital gyrus
4045,4,127687037,CX,orIFG,"inferior frontal gyrus, orbital part, left",121130998,142,123,52,-51,39,-14,15496,4035,CTX,inferior frontal gyrus
4039,4,127687021,CX,trIFG,"inferior frontal gyrus, triangular part, left",121130999,147,108,53,-56,38,1,15496,4035,CTX,inferior frontal gyrus
4223,3,127687097,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130126,96,77,43,-5,48,32,15496,4221,CTX,"cingulate gyrus, frontal part"
4023,3,141667077,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121130127,99,73,42,-8,49,36,15496,4021,CTX,superior frontal gyrus
4031,3,127686955,CX,MFG-i,"middle frontal gyrus, left, inferior bank of gyrus",121129789,127,84,41,-36,50,25,15496,4028,CTX,middle frontal gyrus
4022,3,127687113,CX,SFG,"superior frontal gyrus, left",121129787,114,71,42,-23,49,38,15496,4021,CTX,superior frontal gyrus
4054,3,127687067,CX,AOrG,"anterior orbital gyrus, left",121128826,118,125,43,-27,48,-16,15496,4053,CTX,anterior orbital gyrus
4051,3,127687051,CX,MOrG,"medial orbital gyrus, left",121128825,115,126,43,-24,48,-17,15496,4050,CTX,medial orbital gyrus
4023,2,127686937,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",121107685,95,88,31,-4,60,21,15496,4021,CTX,superior frontal gyrus
4051,2,127686969,CX,MOrG,"medial orbital gyrus, left",121081997,104,137,32,-13,59,-28,15496,4050,CTX,medial orbital gyrus
4054,2,127687049,CX,AOrG,"anterior orbital gyrus, left",121112961,115,124,32,-24,59,-15,15496,4053,CTX,anterior orbital gyrus
4051,4,127687117,CX,MOrG,"medial orbital gyrus, left",121130687,101,138,54,-10,37,-29,15496,4050,CTX,medial orbital gyrus
4048,4,127687101,CX,GRe,"gyrus rectus, left",121130688,101,133,55,-10,36,-24,15496,4047,CTX,gyrus rectus
4295,6,156434461,CX,GPe,"globus pallidus, external segment, left",126221708,114,125,84,-23,7,-16,15496,12897,GP,"globus pallidus, external segment"
4282,6,156434429,CX,BCd,"body of caudate nucleus, left",126220130,106,100,82,-15,9,9,15496,12899,STR,body of the caudate nucleus
4282,7,156434555,CX,BCd,"body of caudate nucleus, left",126715264,103,90,92,-12,-1,19,15496,12899,STR,body of the caudate nucleus
4746,61,156434505,CB,He-X,"X, left, lateral hemisphere",146148177,115,148,126,-24,-35,-39,15496,NA,NA,NA
4743,61,156434489,CB,He-VIIIB,"VIIIB, left, lateral hemisphere",146148077,115,174,142,-24,-51,-65,15496,NA,NA,NA
4736,61,156434473,CB,He-V,"V, left, lateral hemisphere",146149504,115,126,136,-24,-45,-17,15496,NA,NA,NA
4735,61,156434457,CB,He-IV,"IV, left, lateral hemisphere",146149594,115,139,125,-24,-34,-30,15496,NA,NA,NA
4741,61,156434523,CB,He-VIIB,"VIIB, left, lateral hemisphere",146146376,115,167,164,-24,-73,-58,15496,NA,NA,NA
4738,61,156434475,CB,He-VI,"VI, left, lateral hemisphere",146146285,115,132,168,-24,-77,-23,15496,NA,NA,NA
4742,61,156434459,CB,He-VIIIA,"VIIIA, left, lateral hemisphere",146146475,115,173,155,-24,-64,-64,15496,NA,NA,NA
4741,61,156434443,CB,He-VIIB,"VIIB, left, lateral hemisphere",146146375,115,168,162,-24,-71,-59,15496,NA,NA,NA
4739,61,156434411,CB,He-Crus I,"Crus I, left, lateral hemisphere",146146016,115,140,179,-24,-88,-31,15496,NA,NA,NA
4738,61,156434585,CB,He-VI,"VI, left, lateral hemisphere",146146284,115,131,166,-24,-75,-22,15496,NA,NA,NA
4728,62,149052712,CB,PV-IX,"IX, left, paravermis",128130461,105,169,134,-14,-43,-60,15496,NA,NA,NA
4727,62,147712556,CB,PV-VIIIB,"VIIIB, left, paravermis",128198489,105,165,153,-14,-62,-56,15496,NA,NA,NA
4725,62,149052744,CB,PV-VIIB,"VIIB, left, paravermis",128198491,105,167,166,-14,-75,-58,15496,NA,NA,NA
4724,62,147712652,CB,PV-Crus II,"Crus II, left, paravermis",146080228,105,154,180,-14,-89,-45,15496,NA,NA,NA
4723,62,147712668,CB,PV-Crus I,"Crus I, left, paravermis",146080286,105,142,176,-14,-85,-33,15496,NA,NA,NA
4722,62,147712700,CB,PV-VI,"VI, left, paravermis",146080299,105,128,168,-14,-77,-19,15496,NA,NA,NA
4710,63,147712592,CB,Ve-VIIIB,VIIIB,146140622,94,150,157,-3,-66,-41,15496,NA,NA,NA
4708,63,147712718,CB,Ve-VIIB,VIIB,146140660,94,140,161,-3,-70,-31,15496,NA,NA,NA
4700,63,147712654,CB,Ve-I-II,I-II,146140536,94,132,134,-3,-43,-23,15496,NA,NA,NA
4713,63,147712608,CB,Ve-X,X,146140135,94,138,138,-3,-47,-29,15496,NA,NA,NA
4710,63,147712576,CB,Ve-VIIIB,VIIIB,146140617,94,155,156,-3,-65,-46,15496,NA,NA,NA
4709,63,147712734,CB,Ve-VIIIA,VIIIA,146806878,94,156,158,-3,-67,-47,15496,NA,NA,NA
4700,63,147712638,CB,Ve-I-II,I-II,146140535,94,131,133,-3,-42,-22,15496,NA,NA,NA
4706,63,147712688,CB,Ve-VIIAf,VIIAf,146140966,94,129,173,-3,-82,-20,15496,NA,NA,NA
4705,63,147712656,CB,Ve-VI,VI,146140945,94,128,161,-3,-70,-19,15496,NA,NA,NA
4706,63,147712672,CB,Ve-VIIAf,VIIAf,146140965,94,131,173,-3,-82,-22,15496,NA,NA,NA
4702,63,147712590,CB,Ve-IV,IV,146140784,94,113,141,-3,-50,-4,15496,NA,NA,NA
4703,63,147712606,CB,Ve-V,V,146140797,94,107,153,-3,-62,2,15496,NA,NA,NA
4702,63,147712574,CB,Ve-IV,IV,146140783,94,115,140,-3,-49,-6,15496,NA,NA,NA
4701,63,147712732,CB,Ve-III,III,146140729,94,117,133,-3,-42,-8,15496,NA,NA,NA
4244,9,149052680,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",127050011,117,133,119,-26,-28,-24,15496,NA,NA,NA
4282,9,147712602,CX,BCd,"body of caudate nucleus, left",127945266,112,93,118,-21,-27,16,15496,12899,STR,body of the caudate nucleus
4270,9,147712586,CX,LIG,"long insular gyri, left",127050026,134,93,119,-43,-28,16,15496,4269,CTX,long insular gyri
4244,9,147712554,CX,PHG-l,"parahippocampal gyrus, left, lateral bank of gyrus",127050008,119,136,119,-28,-28,-27,15496,NA,NA,NA
4160,9,149052854,CX,FuG-cos,"fusiform gyrus, left, bank of cos",127050010,136,129,119,-45,-28,-20,15496,4156,CTX,fusiform gyrus
4187,15,149052758,CX,Cun-str,"cuneus, left, striate",127749301,94,100,185,-3,-94,9,15496,4184,CTX,cuneus
4288,8,149052726,CX,Pu,"putamen, left",127764406,122,105,107,-31,-16,4,15496,4287,STR,putamen
4215,14,141667121,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",127563550,114,90,177,-23,-86,19,15496,4212,CTX,superior occipital gyrus
4121,13,141667245,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",127562783,94,68,166,-3,-75,41,15496,4118,CTX,precuneus
4114,13,141667119,CX,AnG-i,"angular gyrus, left, inferior bank of gyrus",127562529,124,81,167,-33,-76,28,15496,4111,CTX,angular gyrus
4098,13,141667261,CX,SPL-s,"superior parietal lobule, left, superior bank of gyrus",127562532,112,58,166,-21,-75,51,15496,4096,CTX,superior parietal lobule
4186,13,141667151,CX,Cun-pest,"cuneus, left, peristriate",127562685,98,100,166,-7,-75,9,15496,4184,CTX,cuneus
4207,13,141667247,CX,IOG-s,"inferior occipital gyrus, left, superior bank of gyrus",127562731,144,106,170,-53,-79,3,15496,4205,CTX,inferior occipital gyrus
4113,12,141667211,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",127562173,134,60,157,-43,-66,49,15496,4111,CTX,angular gyrus
4113,11,141667113,CX,AnG-s,"angular gyrus, left, superior bank of gyrus",127511066,123,61,142,-32,-51,48,15496,4111,CTX,angular gyrus
4149,11,141667241,CX,ITG-its,"inferior temporal gyrus, left, bank of the its",127514487,143,125,146,-52,-55,-16,15496,4147,CTX,inferior temporal gyrus
4245,8,141667143,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",127048915,127,141,106,-36,-15,-32,15496,NA,NA,NA
4136,9,139409751,CX,STG-i,"superior temporal gyrus, left, inferior bank of gyrus",127050505,150,106,121,-59,-30,3,15496,4133,CTX,superior temporal gyrus
4159,9,139409925,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",127050368,135,143,120,-44,-29,-34,15496,4156,CTX,fusiform gyrus
4231,9,139409831,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",127050744,93,85,118,-2,-27,24,15496,4228,CTX,"cingulate gyrus, parietal part"
4230,9,139409815,CX,CgGp-s,"cingulate gyrus, parietal part, left, superior bank of gyrus",127050745,100,73,118,-9,-27,36,15496,4228,CTX,"cingulate gyrus, parietal part"
4121,10,139409879,CX,Pcu-i,"precuneus, left, inferior lateral bank of gyrus",127057177,106,60,128,-15,-37,49,15496,4118,CTX,precuneus
4120,10,139409863,CX,Pcu-s,"precuneus, left, superior lateral bank of gyrus",127057176,94,48,128,-3,-37,61,15496,4118,CTX,precuneus
4135,10,139409785,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",127056954,160,82,132,-69,-41,27,15496,4133,CTX,superior temporal gyrus
4224,7,139409747,CX,CgGf-i,"cingulate gyrus, frontal part, left, inferior bank of gyrus",126712217,94,83,91,-3,0,26,15496,4221,CTX,"cingulate gyrus, frontal part"
4150,7,139409857,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",126525179,134,154,93,-43,-2,-45,15496,4147,CTX,inferior temporal gyrus
4288,5,139409901,CX,Pu,"putamen, left",122820849,113,111,72,-22,19,-2,15496,4287,STR,putamen
4223,4,127686941,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",121130697,95,80,55,-4,36,29,15496,4221,CTX,"cingulate gyrus, frontal part"
4030,4,127686989,CX,MFG-s,"middle frontal gyrus, left, superior bank of gyrus",121130910,126,63,54,-35,37,46,15496,4028,CTX,middle frontal gyrus
4898,3,127687003,CX,SRoG,"superior rostral gyrus, left",121128140,97,120,44,-6,47,-11,15496,4897,CTX,superior rostral gyrus
4060,3,127687083,CX,LOrG,"lateral orbital gyrus, left",121128827,126,122,43,-35,48,-13,15496,4059,CTX,lateral orbital gyrus
4039,3,127687019,CX,trIFG,"inferior frontal gyrus, triangular part, left",121128829,136,113,43,-45,48,-4,15496,4035,CTX,inferior frontal gyrus
4288,6,156434445,CX,Pu,"putamen, left",126221599,120,110,82,-29,9,-1,15496,4287,STR,putamen
4296,7,156434413,CX,GPi,"globus pallidus, internal segment, left",126715267,113,113,92,-22,-1,-4,15496,12898,GP,"globus pallidus, internal segment"
4295,7,156434587,CX,GPe,"globus pallidus, external segment, left",126715266,114,109,92,-23,-1,0,15496,12897,GP,"globus pallidus, external segment"
4288,7,156434571,CX,Pu,"putamen, left",126715265,120,107,92,-29,-1,2,15496,4287,STR,putamen
4746,61,156434569,CB,He-X,"X, left, lateral hemisphere",146148179,115,150,125,-24,-34,-41,15496,NA,NA,NA
4743,61,156434553,CB,He-VIIIB,"VIIIB, left, lateral hemisphere",146148084,115,173,145,-24,-54,-64,15496,NA,NA,NA
4736,61,156434537,CB,He-V,"V, left, lateral hemisphere",146149505,115,126,138,-24,-47,-17,15496,NA,NA,NA
4735,61,156434521,CB,He-IV,"IV, left, lateral hemisphere",146149595,115,138,125,-24,-34,-29,15496,NA,NA,NA
4742,61,156434539,CB,He-VIIIA,"VIIIA, left, lateral hemisphere",146146478,115,172,157,-24,-66,-63,15496,NA,NA,NA
4740,61,156434507,CB,He-Crus II,"Crus II, left, lateral hemisphere",146145783,115,150,181,-24,-90,-41,15496,NA,NA,NA
4739,61,156434491,CB,He-Crus I,"Crus I, left, lateral hemisphere",146145918,115,142,180,-24,-89,-33,15496,NA,NA,NA
4740,61,156434427,CB,He-Crus II,"Crus II, left, lateral hemisphere",146145782,115,147,182,-24,-91,-38,15496,NA,NA,NA
4728,62,149052696,CB,PV-IX,"IX, left, paravermis",128130460,105,166,134,-14,-43,-57,15496,NA,NA,NA
4726,62,149052776,CB,PV-VIIIA,"VIIIA, left, paravermis",128198349,105,171,159,-14,-68,-62,15496,NA,NA,NA
4726,62,149052760,CB,PV-VIIIA,"VIIIA, left, paravermis",128198347,105,172,158,-14,-67,-63,15496,NA,NA,NA
4725,62,149052728,CB,PV-VIIB,"VIIB, left, paravermis",128198488,105,167,165,-14,-74,-58,15496,NA,NA,NA
4720,62,147712620,CB,PV-V,"V, left, paravermis",146086913,105,119,150,-14,-59,-10,15496,NA,NA,NA
4719,62,147712588,CB,PV-IV,"IV, left, paravermis",146087091,105,118,130,-14,-39,-9,15496,NA,NA,NA
4720,62,147712604,CB,PV-V,"V, left, paravermis",146086821,105,118,149,-14,-58,-9,15496,NA,NA,NA
4719,62,147712572,CB,PV-IV,"IV, left, paravermis",146087134,105,118,129,-14,-38,-9,15496,NA,NA,NA
4723,62,147712684,CB,PV-Crus I,"Crus I, left, paravermis",146080276,105,140,175,-14,-84,-31,15496,NA,NA,NA
4722,62,147712716,CB,PV-VI,"VI, left, paravermis",146080300,105,128,167,-14,-76,-19,15496,NA,NA,NA
4724,62,147712636,CB,PV-Crus II,"Crus II, left, paravermis",146080227,105,155,179,-14,-88,-46,15496,NA,NA,NA
4713,63,147712624,CB,Ve-X,X,146140136,94,141,139,-3,-48,-32,15496,NA,NA,NA
4711,63,147712686,CB,Ve-IX,IX,146140605,94,151,147,-3,-56,-42,15496,NA,NA,NA
4709,63,147712560,CB,Ve-VIIIA,VIIIA,146806879,94,156,159,-3,-68,-47,15496,NA,NA,NA
4711,63,147712670,CB,Ve-IX,IX,146140604,94,151,146,-3,-55,-42,15496,NA,NA,NA
4708,63,147712702,CB,Ve-VIIB,VIIB,146140659,94,143,161,-3,-70,-34,15496,NA,NA,NA
4707,63,147712720,CB,Ve-VIIAt,VIIAt,146141465,94,145,167,-3,-76,-36,15496,NA,NA,NA
4707,63,147712704,CB,Ve-VIIAt,VIIAt,146141482,94,147,165,-3,-74,-38,15496,NA,NA,NA
4705,63,147712640,CB,Ve-VI,VI,146140937,94,130,161,-3,-70,-21,15496,NA,NA,NA
4703,63,147712622,CB,Ve-V,V,146140798,94,106,159,-3,-68,3,15496,NA,NA,NA
4701,63,147712558,CB,Ve-III,III,146140732,94,119,132,-3,-41,-10,15496,NA,NA,NA
4701,63,149052710,CB,Ve-III,III,146140732,95,119,132,-4,-41,-10,15496,NA,NA,NA
4245,9,147712570,CX,PHG-cos,"parahippocampal gyrus, left, bank of the cos",127050009,131,131,119,-40,-28,-22,15496,NA,NA,NA
4214,15,149052790,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",127749299,115,87,185,-24,-94,22,15496,4212,CTX,superior occipital gyrus
4194,15,149052774,CX,LiG-str,"lingual gyrus, left, striate",127749302,97,104,185,-6,-94,5,15496,4191,CTX,lingual gyrus
4186,15,149052742,CX,Cun-pest,"cuneus, left, peristriate",127749300,98,87,185,-7,-94,22,15496,4184,CTX,cuneus
4910,15,149052838,CX,OPi,"occipital pole, left, inferior aspect",127752040,117,125,185,-26,-94,-16,15496,4181,CTX,occipital pole
4909,15,149052822,CX,OPs,"occipital pole, left, superior aspect",127752039,119,122,185,-28,-94,-13,15496,4181,CTX,occipital pole
4215,15,149052806,CX,SOG-i,"superior occipital gyrus, left, inferior bank of gyrus",127752038,127,113,185,-36,-94,-4,15496,4212,CTX,superior occipital gyrus
4186,14,149052694,CX,Cun-pest,"cuneus, left, peristriate",127563326,97,99,177,-6,-86,10,15496,4184,CTX,cuneus
4214,13,141667135,CX,SOG-s,"superior occipital gyrus, left, superior bank of gyrus",127562528,128,81,168,-37,-77,28,15496,4212,CTX,superior occipital gyrus
4150,12,141667181,CX,ITG-l,"inferior temporal gyrus, left, lateral bank of gyrus",127562211,150,125,158,-59,-67,-16,15496,4147,CTX,inferior temporal gyrus
4238,11,147712584,CX,CgGr-i,"cingulate gyrus, retrosplenial part, left, inferior bank of gyrus",127512017,114,107,144,-23,-53,2,15496,4235,CTX,"cingulate gyrus, retrosplenial part"
4143,11,156434441,CX,MTG-i,"middle temporal gyrus, left, inferior bank of gyrus",127514503,152,123,146,-61,-55,-14,15496,4140,CTX,middle temporal gyrus
4087,9,141667175,CX,PoG-cs,"postcentral gyrus, left, bank of the central sulcus",127050456,130,55,117,-39,-26,54,15496,4085,CTX,postcentral gyrus
4178,8,139409859,CX,PLP,"planum polare, left",127048538,136,112,107,-45,-16,-3,15496,4177,CTX,planum polare
4223,8,139409797,CX,CgGf-s,"cingulate gyrus, frontal part, left, superior bank of gyrus",127045123,99,65,104,-8,-13,44,15496,4221,CTX,"cingulate gyrus, frontal part"
4073,8,139409765,CX,PCLa-s,"paracentral lobule, anterior part, left, superior bank of gyrus",127045125,93,40,104,-2,-13,69,15496,4071,CTX,"paracentral lobule, anterior part"
4099,10,139409895,CX,SPL-i,"superior parietal lobule, left, inferior bank of gyrus",127055904,124,42,130,-33,-39,67,15496,4096,CTX,superior parietal lobule
4231,10,139409927,CX,CgGp-i,"cingulate gyrus, parietal part, left, inferior bank of gyrus",127056266,97,86,127,-6,-36,23,15496,4228,CTX,"cingulate gyrus, parietal part"
4159,10,141667173,CX,FuG-l,"fusiform gyrus, left, lateral bank of gyrus",127056053,131,132,133,-40,-42,-23,15496,4156,CTX,fusiform gyrus
4135,7,139409761,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",126712347,157,98,93,-66,-2,11,15496,4133,CTX,superior temporal gyrus
4023,6,127687073,CX,SFG-m,"superior frontal gyrus, left, medial bank of gyrus",124122525,92,39,78,-1,13,70,15496,4021,CTX,superior frontal gyrus
4270,6,127687043,CX,LIG,"long insular gyri, left",124110659,134,127,83,-43,8,-18,15496,4269,CTX,long insular gyri
4135,5,156434425,CX,STG-l,"superior temporal gyrus, left, lateral bank of gyrus",123636951,152,117,74,-61,17,-8,15496,4133,CTX,superior temporal gyrus
9222,4,127686973,CX,cc,corpus callosum,125137155,100,104,57,-9,34,5,15496,NA,NA,NA
